Armas_Medios,Departamento,Municipio,Fecha_Hecho,Genero,Edad_Persona,Codigo_Dane,Delitos,Mes,Cantidad,Trimestre,Dia_Semana,Año,Categoria_Delito
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-25,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-06-02,Masculino,Adultos,25473,Artículo 239. Hurto Personas,6,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-06-04,Femenino,Adultos,25286,Artículo 239. Hurto Personas,6,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-26,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-31,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-31,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-06-03,Femenino,Adultos,25430,Artículo 239. Hurto Personas,6,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-31,Masculino,Adolescentes,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-30,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Mosquera,2024-05-31,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-03-06,Masculino,Adultos,25473,Artículo 239. Hurto Personas,3,1,1,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-06-03,Masculino,Adultos,25286,Artículo 239. Hurto Personas,6,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-31,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-31,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-18,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-22,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-22,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-03-15,Femenino,Adultos,25286,Artículo 239. Hurto Personas,3,1,1,4,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-09,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Mosquera,2024-05-21,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Madrid,2024-05-17,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-22,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-20,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-22,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-22,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-23,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-23,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-22,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-23,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-23,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-24,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-10,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-03-08,Masculino,Adultos,25430,Artículo 239. Hurto Personas,3,1,1,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-25,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Contundentes,Cundinamarca,Funza,2024-05-20,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Madrid,2024-05-19,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-21,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-25,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-06-03,Masculino,Adultos,25430,Artículo 239. Hurto Personas,6,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-06-02,Masculino,Adultos,25473,Artículo 239. Hurto Personas,6,1,2,6,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-04,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
No Reportado,Cundinamarca,Madrid,2024-06-05,Femenino,Adultos,25430,Artículo 239. Hurto Personas,6,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-06-04,Masculino,Adultos,25430,Artículo 239. Hurto Personas,6,1,2,1,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Mosquera,2024-06-05,Masculino,Adultos,25473,Artículo 239. Hurto Personas,6,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-26,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-23,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-24,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-27,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-27,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-24,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-29,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-27,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-29,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-24,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-30,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Funza,2024-05-30,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-30,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-06-01,Masculino,Adultos,25286,Artículo 239. Hurto Personas,6,1,2,5,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-06-02,Masculino,Adultos,25430,Artículo 239. Hurto Personas,6,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-06-01,Femenino,Adultos,25286,Artículo 239. Hurto Personas,6,1,2,5,2024,Hurto Personas
Contundentes,Cundinamarca,Funza,2024-06-03,Masculino,Adultos,25286,Artículo 239. Hurto Personas,6,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-28,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-28,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-29,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-17,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-19,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-18,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-17,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-15,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-19,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-06,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-20,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-14,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-02,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-31,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-31,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-30,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-24,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-21,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-20,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-20,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-17,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-04-24,Masculino,Adultos,25473,Artículo 239. Hurto Personas,4,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-14,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-02,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-21,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-26,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-16,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
No Reportado,Cundinamarca,Mosquera,2024-05-02,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-17,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-14,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-17,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-15,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-29,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-28,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-25,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-28,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Madrid,2024-05-28,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-28,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-04-10,Masculino,Adultos,25286,Artículo 239. Hurto Personas,4,1,2,2,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-17,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-29,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-22,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-24,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-24,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-27,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
No Reportado,Cundinamarca,Funza,2024-05-25,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Madrid,2024-05-27,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Mosquera,2024-05-24,Masculino,Adolescentes,25473,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-27,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
No Reportado,Cundinamarca,Funza,2024-05-24,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-25,Femenino,Adolescentes,25430,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-27,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-23,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-01-03,Masculino,Adultos,25430,Artículo 239. Hurto Personas,1,1,1,2,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-22,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-22,Masculino,Adolescentes,25430,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-09,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Mosquera,2024-05-09,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
No Reportado,Cundinamarca,Funza,2024-05-20,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-26,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-04-10,Masculino,Adultos,25473,Artículo 239. Hurto Personas,4,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-20,Masculino,Adolescentes,25473,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-22,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-22,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-21,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-16,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
No Reportado,Cundinamarca,Madrid,2024-05-17,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-22,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-20,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-18,Femenino,Adolescentes,25473,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Madrid,2024-05-17,Masculino,Adolescentes,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-18,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-19,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
No Reportado,Cundinamarca,Mosquera,2024-05-18,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-04-05,Femenino,Adultos,25286,Artículo 239. Hurto Personas,4,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-21,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2024-05-16,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Madrid,2024-05-19,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Arma De Fuego,Cundinamarca,Mosquera,2024-05-02,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-12,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-15,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-11,Masculino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-11,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-11,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-17,Femenino,Adolescentes,25430,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2024-05-12,Masculino,Adolescentes,25286,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-10,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,4,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-12,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-05,Masculino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,6,2024,Hurto Personas
Contundentes,Cundinamarca,Funza,2024-05-04,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,5,2024,Hurto Personas
Contundentes,Cundinamarca,Funza,2024-05-07,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-08,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-05-07,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,1,2024,Hurto Personas
Contundentes,Cundinamarca,Mosquera,2024-05-06,Femenino,Adultos,25473,Artículo 239. Hurto Personas,5,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-08,Femenino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Contundentes,Cundinamarca,Funza,2024-05-08,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Madrid,2024-05-08,Femenino,Adultos,25430,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-04-16,Masculino,Adultos,25473,Artículo 239. Hurto Personas,4,1,2,1,2024,Hurto Personas
Contundentes,Cundinamarca,Mosquera,2024-05-08,Femenino,Adolescentes,25473,Artículo 239. Hurto Personas,5,1,2,2,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Mosquera,2024-04-15,Masculino,Adultos,25473,Artículo 239. Hurto Personas,4,1,2,0,2024,Hurto Personas
Sin Empleo De Armas,Cundinamarca,Funza,2024-05-09,Masculino,Adultos,25286,Artículo 239. Hurto Personas,5,1,2,3,2024,Hurto Personas
