Armas_Medios;Departamento;Municipio;Fecha_Hecho;Genero;Edad_Persona;Codigo_Dane;Delitos;Mes;Cantidad
Sin Empleo De Armas;Cundinamarca;Mosquera;26/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;29/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;29/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;28/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;29/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;26/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;30/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Madrid;27/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;31/03/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;3;1
Sin Empleo De Armas;Cundinamarca;Madrid;24/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;26/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;27/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;1/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;10/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;27/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;18/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;19/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Funza;16/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;23/03/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;3;1
Contundentes;Cundinamarca;Funza;19/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;12/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;19/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;15/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Funza;20/03/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;3;1
Contundentes;Cundinamarca;Madrid;19/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Madrid;19/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;19/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;19/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;8/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;20/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;18/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;20/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;20/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;20/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;21/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;21/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;18/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;20/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Madrid;15/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;19/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;21/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;19/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;20/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;22/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;19/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;21/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;19/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;18/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;19/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;18/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Mosquera;20/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Mosquera;21/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;22/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Mosquera;22/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;18/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;20/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;18/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;21/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;21/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;22/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;23/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;23/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;24/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Escopolamina;Cundinamarca;Mosquera;23/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;23/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;24/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;23/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;3/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;22/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
No Reportado;Cundinamarca;Madrid;15/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;27/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;25/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;26/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Madrid;19/04/2023;Masculino;Adolescentes;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;10/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;26/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;26/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;26/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;24/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;19/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Funza;17/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;20/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;19/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;24/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;22/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;21/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;24/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
No Reportado;Cundinamarca;Madrid;22/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Madrid;24/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;24/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Madrid;22/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;9/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;22/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;19/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
No Reportado;Cundinamarca;Mosquera;23/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;19/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;17/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;16/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;16/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;14/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;13/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Mosquera;16/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;15/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Contundentes;Cundinamarca;Mosquera;16/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;17/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
No Reportado;Cundinamarca;Madrid;19/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;18/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;15/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;15/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;18/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Madrid;12/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;24/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;24/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
No Reportado;Cundinamarca;Madrid;21/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;18/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;18/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;15/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;18/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;15/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;14/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;14/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Mosquera;15/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;14/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;16/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;16/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Funza;14/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;17/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;17/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;15/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;15/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Escopolamina;Cundinamarca;Madrid;16/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;20/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Madrid;11/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;20/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;17/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;12/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;20/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;17/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;17/04/2023;Masculino;Adolescentes;25430;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;20/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;5/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;22/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Funza;3/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;20/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;15/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;6/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;15/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;14/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;15/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;15/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;19/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;18/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;18/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;16/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;14/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;17/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;13/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;13/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;13/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;12/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;14/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;16/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;12/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;1/03/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;3;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;18/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma De Fuego;Cundinamarca;Madrid;3/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;11/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Madrid;13/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;14/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Mosquera;14/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;14/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;12/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;14/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;14/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;14/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;14/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;9/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;15/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;19/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;10/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;11/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;11/04/2023;Femenino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;12/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;9/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;12/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;3/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;28/03/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;3;1
Sin Empleo De Armas;Cundinamarca;Mosquera;12/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;13/04/2023;Femenino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;16/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;16/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Mosquera;23/03/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;3;1
Sin Empleo De Armas;Cundinamarca;Mosquera;9/04/2023;Masculino;Adultos;25473;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Funza;8/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Funza;13/04/2023;Masculino;Adultos;25286;Artículo 239. Hurto Personas;4;1
Arma Blanca / Cortopunzante;Cundinamarca;Madrid;13/04/2023;Masculino;Adultos;25430;Artículo 239. Hurto Personas;4;1
Sin Empleo De Armas;Cundinamarca;Madrid;12/04/2023;Femenino;Adultos;25430;Artículo 239. Hurto Personas;4;1
